run	metric	query	value
summaryOnly	num_ret               	1	1000
both_1to2	map                   	25	0.0253
both_1to2	Rprec                 	25	0.0776
both_1to2	bpref                 	25	0.1159
both_1to2	recip_rank            	25	1
both_1to2	iprec_at_recall_0.00  	25	1
both_1to2	iprec_at_recall_0.10  	25	0.0762
both_1to2	iprec_at_recall_0.20  	25	0.0614
both_1to2	iprec_at_recall_0.30  	25	0
both_1to2	iprec_at_recall_0.40  	25	0
both_1to2	iprec_at_recall_0.50  	25	0
both_1to2	iprec_at_recall_0.60  	25	0
both_1to2	iprec_at_recall_0.70  	25	0
both_1to2	iprec_at_recall_0.80  	25	0
both_1to2	iprec_at_recall_0.90  	25	0
both_1to2	iprec_at_recall_1.00  	25	0
both_1to2	P_5                   	25	0.2
both_1to2	P_10                  	25	0.1
both_1to2	P_15                  	25	0.0667
both_1to2	P_20                  	25	0.1
both_1to2	P_30                  	25	0.1
both_1to2	P_100                 	25	0.1
both_1to2	P_200                 	25	0.085
both_1to2	P_500                 	25	0.066
both_1to2	P_1000                	25	0.057
both_1to2	num_ret               	26	1000
both_1to2	num_rel               	26	113
both_1to2	num_rel_ret           	26	17
both_1to2	map                   	26	0.0058
both_1to2	Rprec                 	26	0.0531
both_1to2	bpref                 	26	0.046
both_1to2	recip_rank            	26	0.0417
both_1to2	iprec_at_recall_0.00  	26	0.0667
both_1to2	iprec_at_recall_0.10  	26	0.0385
both_1to2	iprec_at_recall_0.20  	26	0
both_1to2	iprec_at_recall_0.30  	26	0
both_1to2	iprec_at_recall_0.40  	26	0
both_1to2	iprec_at_recall_0.50  	26	0
both_1to2	iprec_at_recall_0.60  	26	0
both_1to2	iprec_at_recall_0.70  	26	0
both_1to2	iprec_at_recall_0.80  	26	0
both_1to2	iprec_at_recall_0.90  	26	0
both_1to2	iprec_at_recall_1.00  	26	0
both_1to2	P_5                   	26	0
both_1to2	P_10                  	26	0
both_1to2	P_15                  	26	0
both_1to2	P_20                  	26	0
both_1to2	P_30                  	26	0.0667
both_1to2	P_100                 	26	0.04
both_1to2	P_200                 	26	0.03
both_1to2	P_500                 	26	0.026
both_1to2	P_1000                	26	0.017
both_1to2	num_ret               	27	1000
both_1to2	num_rel               	27	13
both_1to2	num_rel_ret           	27	7
both_1to2	map                   	27	0.0155
both_1to2	Rprec                 	27	0
both_1to2	bpref                 	27	0
both_1to2	recip_rank            	27	0.0556
both_1to2	iprec_at_recall_0.00  	27	0.0571
both_1to2	iprec_at_recall_0.10  	27	0.0571
both_1to2	iprec_at_recall_0.20  	27	0.0267
both_1to2	iprec_at_recall_0.30  	27	0.0267
both_1to2	iprec_at_recall_0.40  	27	0.0133
both_1to2	iprec_at_recall_0.50  	27	0.0089
both_1to2	iprec_at_recall_0.60  	27	0
both_1to2	iprec_at_recall_0.70  	27	0
both_1to2	iprec_at_recall_0.80  	27	0
both_1to2	iprec_at_recall_0.90  	27	0
both_1to2	iprec_at_recall_1.00  	27	0
both_1to2	P_5                   	27	0
both_1to2	P_10                  	27	0
both_1to2	P_15                  	27	0
both_1to2	P_20                  	27	0.05
both_1to2	P_30                  	27	0.0333
both_1to2	P_100                 	27	0.02
both_1to2	P_200                 	27	0.02
both_1to2	P_500                 	27	0.012
both_1to2	P_1000                	27	0.007
both_1to2	num_ret               	28	1000
both_1to2	num_rel               	28	212
both_1to2	num_rel_ret           	28	18
both_1to2	map                   	28	0.0073
both_1to2	Rprec                 	28	0.0425
both_1to2	bpref                 	28	0.0439
both_1to2	recip_rank            	28	0.5
both_1to2	iprec_at_recall_0.00  	28	0.5
both_1to2	iprec_at_recall_0.10  	28	0
both_1to2	iprec_at_recall_0.20  	28	0
both_1to2	iprec_at_recall_0.30  	28	0
both_1to2	iprec_at_recall_0.40  	28	0
both_1to2	iprec_at_recall_0.50  	28	0
both_1to2	iprec_at_recall_0.60  	28	0
both_1to2	iprec_at_recall_0.70  	28	0
both_1to2	iprec_at_recall_0.80  	28	0
both_1to2	iprec_at_recall_0.90  	28	0
both_1to2	iprec_at_recall_1.00  	28	0
both_1to2	P_5                   	28	0.2
both_1to2	P_10                  	28	0.1
both_1to2	P_15                  	28	0.2
both_1to2	P_20                  	28	0.15
both_1to2	P_30                  	28	0.1
both_1to2	P_100                 	28	0.07
both_1to2	P_200                 	28	0.045
both_1to2	P_500                 	28	0.024
both_1to2	P_1000                	28	0.018
both_1to2	num_ret               	29	1000
both_1to2	num_rel               	29	118
both_1to2	num_rel_ret           	29	21
both_1to2	map                   	29	0.0114
both_1to2	Rprec                 	29	0.0424
both_1to2	bpref                 	29	0.0673
both_1to2	recip_rank            	29	0.3333
both_1to2	iprec_at_recall_0.00  	29	0.3333
both_1to2	iprec_at_recall_0.10  	29	0.0441
both_1to2	iprec_at_recall_0.20  	29	0
both_1to2	iprec_at_recall_0.30  	29	0
both_1to2	iprec_at_recall_0.40  	29	0
both_1to2	iprec_at_recall_0.50  	29	0
both_1to2	iprec_at_recall_0.60  	29	0
both_1to2	iprec_at_recall_0.70  	29	0
both_1to2	iprec_at_recall_0.80  	29	0
both_1to2	iprec_at_recall_0.90  	29	0
both_1to2	iprec_at_recall_1.00  	29	0
both_1to2	P_5                   	29	0.2
both_1to2	P_10                  	29	0.1
both_1to2	P_15                  	29	0.0667
both_1to2	P_20                  	29	0.1
both_1to2	P_30                  	29	0.0667
both_1to2	P_100                 	29	0.05
both_1to2	P_200                 	29	0.05
both_1to2	P_500                 	29	0.032
both_1to2	P_1000                	29	0.021
both_1to2	num_ret               	3	1000
both_1to2	num_rel               	3	152
both_1to2	num_rel_ret           	3	20
both_1to2	map                   	3	0.0072
both_1to2	Rprec                 	3	0.0526
both_1to2	bpref                 	3	0.0813
both_1to2	recip_rank            	3	0.0476
both_1to2	iprec_at_recall_0.00  	3	0.0938
both_1to2	iprec_at_recall_0.10  	3	0.0378
both_1to2	iprec_at_recall_0.20  	3	0
both_1to2	iprec_at_recall_0.30  	3	0
both_1to2	iprec_at_recall_0.40  	3	0
both_1to2	iprec_at_recall_0.50  	3	0
both_1to2	iprec_at_recall_0.60  	3	0
both_1to2	iprec_at_recall_0.70  	3	0
both_1to2	iprec_at_recall_0.80  	3	0
both_1to2	iprec_at_recall_0.90  	3	0
both_1to2	iprec_at_recall_1.00  	3	0
both_1to2	P_5                   	3	0
both_1to2	P_10                  	3	0
both_1to2	P_15                  	3	0
both_1to2	P_20                  	3	0
both_1to2	P_30                  	3	0.0667
both_1to2	P_100                 	3	0.06
both_1to2	P_200                 	3	0.065
both_1to2	P_500                 	3	0.034
both_1to2	P_1000                	3	0.02
both_1to2	num_ret               	30	1000
both_1to2	num_rel               	30	40
both_1to2	num_rel_ret           	30	14
both_1to2	map                   	30	0.0992
both_1to2	Rprec                 	30	0.1
both_1to2	bpref                 	30	0.1031
both_1to2	recip_rank            	30	1
both_1to2	iprec_at_recall_0.00  	30	1
both_1to2	iprec_at_recall_0.10  	30	0.4
both_1to2	iprec_at_recall_0.20  	30	0.0428
both_1to2	iprec_at_recall_0.30  	30	0.0428
both_1to2	iprec_at_recall_0.40  	30	0
both_1to2	iprec_at_recall_0.50  	30	0
both_1to2	iprec_at_recall_0.60  	30	0
both_1to2	iprec_at_recall_0.70  	30	0
both_1to2	iprec_at_recall_0.80  	30	0
both_1to2	iprec_at_recall_0.90  	30	0
both_1to2	iprec_at_recall_1.00  	30	0
both_1to2	P_5                   	30	0.6
both_1to2	P_10                  	30	0.4
both_1to2	P_15                  	30	0.2667
both_1to2	P_20                  	30	0.2
both_1to2	P_30                  	30	0.1333
both_1to2	P_100                 	30	0.06
both_1to2	P_200                 	30	0.04
both_1to2	P_500                 	30	0.026
both_1to2	P_1000                	30	0.014
both_1to2	num_ret               	4	1000
both_1to2	num_rel               	4	18
both_1to2	num_rel_ret           	4	3
both_1to2	map                   	4	0.0146
both_1to2	Rprec                 	4	0.0556
both_1to2	bpref                 	4	0.0463
both_1to2	recip_rank            	4	0.25
both_1to2	iprec_at_recall_0.00  	4	0.25
both_1to2	iprec_at_recall_0.10  	4	0.0069
both_1to2	iprec_at_recall_0.20  	4	0
both_1to2	iprec_at_recall_0.30  	4	0
both_1to2	iprec_at_recall_0.40  	4	0
both_1to2	iprec_at_recall_0.50  	4	0
both_1to2	iprec_at_recall_0.60  	4	0
both_1to2	iprec_at_recall_0.70  	4	0
both_1to2	iprec_at_recall_0.80  	4	0
both_1to2	iprec_at_recall_0.90  	4	0
both_1to2	iprec_at_recall_1.00  	4	0
both_1to2	P_5                   	4	0.2
both_1to2	P_10                  	4	0.1
both_1to2	P_15                  	4	0.0667
both_1to2	P_20                  	4	0.05
both_1to2	P_30                  	4	0.0333
both_1to2	P_100                 	4	0.01
both_1to2	P_200                 	4	0.005
both_1to2	P_500                 	4	0.006
both_1to2	P_1000                	4	0.003
both_1to2	num_ret               	5	1000
both_1to2	num_rel               	5	98
both_1to2	num_rel_ret           	5	33
both_1to2	map                   	5	0.0419
both_1to2	Rprec                 	5	0.1224
both_1to2	bpref                 	5	0.1139
both_1to2	recip_rank            	5	1
both_1to2	iprec_at_recall_0.00  	5	1
both_1to2	iprec_at_recall_0.10  	5	0.1587
both_1to2	iprec_at_recall_0.20  	5	0.0604
both_1to2	iprec_at_recall_0.30  	5	0.0405
both_1to2	iprec_at_recall_0.40  	5	0
both_1to2	iprec_at_recall_0.50  	5	0
both_1to2	iprec_at_recall_0.60  	5	0
both_1to2	iprec_at_recall_0.70  	5	0
both_1to2	iprec_at_recall_0.80  	5	0
both_1to2	iprec_at_recall_0.90  	5	0
both_1to2	iprec_at_recall_1.00  	5	0
both_1to2	P_5                   	5	0.2
both_1to2	P_10                  	5	0.2
both_1to2	P_15                  	5	0.2
both_1to2	P_20                  	5	0.15
both_1to2	P_30                  	5	0.1333
both_1to2	P_100                 	5	0.12
both_1to2	P_200                 	5	0.08
both_1to2	P_500                 	5	0.05
both_1to2	P_1000                	5	0.033
both_1to2	num_ret               	6	1000
both_1to2	num_rel               	6	141
both_1to2	num_rel_ret           	6	57
both_1to2	map                   	6	0.0724
both_1to2	Rprec                 	6	0.156
both_1to2	bpref                 	6	0.1876
both_1to2	recip_rank            	6	1
both_1to2	iprec_at_recall_0.00  	6	1
both_1to2	iprec_at_recall_0.10  	6	0.2571
both_1to2	iprec_at_recall_0.20  	6	0.1503
both_1to2	iprec_at_recall_0.30  	6	0.1268
both_1to2	iprec_at_recall_0.40  	6	0.0615
both_1to2	iprec_at_recall_0.50  	6	0
both_1to2	iprec_at_recall_0.60  	6	0
both_1to2	iprec_at_recall_0.70  	6	0
both_1to2	iprec_at_recall_0.80  	6	0
both_1to2	iprec_at_recall_0.90  	6	0
both_1to2	iprec_at_recall_1.00  	6	0
both_1to2	P_5                   	6	0.2
both_1to2	P_10                  	6	0.1
both_1to2	P_15                  	6	0.2667
both_1to2	P_20                  	6	0.3
both_1to2	P_30                  	6	0.2667
both_1to2	P_100                 	6	0.21
both_1to2	P_200                 	6	0.15
both_1to2	P_500                 	6	0.094
both_1to2	P_1000                	6	0.057
both_1to2	num_ret               	7	1000
both_1to2	num_rel               	7	77
both_1to2	num_rel_ret           	7	32
both_1to2	map                   	7	0.0513
both_1to2	Rprec                 	7	0.1688
both_1to2	bpref                 	7	0.1334
both_1to2	recip_rank            	7	0.2
both_1to2	iprec_at_recall_0.00  	7	0.2
both_1to2	iprec_at_recall_0.10  	7	0.1739
both_1to2	iprec_at_recall_0.20  	7	0.1463
both_1to2	iprec_at_recall_0.30  	7	0.0945
both_1to2	iprec_at_recall_0.40  	7	0.0383
both_1to2	iprec_at_recall_0.50  	7	0
both_1to2	iprec_at_recall_0.60  	7	0
both_1to2	iprec_at_recall_0.70  	7	0
both_1to2	iprec_at_recall_0.80  	7	0
both_1to2	iprec_at_recall_0.90  	7	0
both_1to2	iprec_at_recall_1.00  	7	0
both_1to2	P_5                   	7	0.2
both_1to2	P_10                  	7	0.1
both_1to2	P_15                  	7	0.0667
both_1to2	P_20                  	7	0.15
both_1to2	P_30                  	7	0.2
both_1to2	P_100                 	7	0.14
both_1to2	P_200                 	7	0.1
both_1to2	P_500                 	7	0.054
both_1to2	P_1000                	7	0.032
both_1to2	num_ret               	8	1000
both_1to2	num_rel               	8	854
both_1to2	num_rel_ret           	8	143
both_1to2	map                   	8	0.0752
both_1to2	Rprec                 	8	0.1593
both_1to2	bpref                 	8	0.1641
both_1to2	recip_rank            	8	1
both_1to2	iprec_at_recall_0.00  	8	1
both_1to2	iprec_at_recall_0.10  	8	0.3399
both_1to2	iprec_at_recall_0.20  	8	0
both_1to2	iprec_at_recall_0.30  	8	0
both_1to2	iprec_at_recall_0.40  	8	0
both_1to2	iprec_at_recall_0.50  	8	0
both_1to2	iprec_at_recall_0.60  	8	0
both_1to2	iprec_at_recall_0.70  	8	0
both_1to2	iprec_at_recall_0.80  	8	0
both_1to2	iprec_at_recall_0.90  	8	0
both_1to2	iprec_at_recall_1.00  	8	0
both_1to2	P_5                   	8	0.8
both_1to2	P_10                  	8	0.8
both_1to2	P_15                  	8	0.7333
both_1to2	P_20                  	8	0.7
both_1to2	P_30                  	8	0.7
both_1to2	P_100                 	8	0.55
both_1to2	P_200                 	8	0.375
both_1to2	P_500                 	8	0.24
both_1to2	P_1000                	8	0.143
both_1to2	num_ret               	9	1000
both_1to2	num_rel               	9	123
both_1to2	num_rel_ret           	9	37
both_1to2	map                   	9	0.0511
both_1to2	Rprec                 	9	0.1138
both_1to2	bpref                 	9	0.1269
both_1to2	recip_rank            	9	1
both_1to2	iprec_at_recall_0.00  	9	1
both_1to2	iprec_at_recall_0.10  	9	0.1429
both_1to2	iprec_at_recall_0.20  	9	0.067
both_1to2	iprec_at_recall_0.30  	9	0.0377
both_1to2	iprec_at_recall_0.40  	9	0
both_1to2	iprec_at_recall_0.50  	9	0
both_1to2	iprec_at_recall_0.60  	9	0
both_1to2	iprec_at_recall_0.70  	9	0
both_1to2	iprec_at_recall_0.80  	9	0
both_1to2	iprec_at_recall_0.90  	9	0
both_1to2	iprec_at_recall_1.00  	9	0
both_1to2	P_5                   	9	0.6
both_1to2	P_10                  	9	0.4
both_1to2	P_15                  	9	0.2667
both_1to2	P_20                  	9	0.2
both_1to2	P_30                  	9	0.1333
both_1to2	P_100                 	9	0.13
both_1to2	P_200                 	9	0.075
both_1to2	P_500                 	9	0.052
both_1to2	P_1000                	9	0.037
both_1to2	runid                 	all	indri
both_1to2	num_q                 	all	30
both_1to2	num_ret               	all	30000
both_1to2	num_rel               	all	5461
both_1to2	num_rel_ret           	all	1246
both_1to2	map                   	all	0.0351
both_1to2	gm_map                	all	0.0195
both_1to2	Rprec                 	all	0.0881
both_1to2	bpref                 	all	0.1013
both_1to2	recip_rank            	all	0.4357
both_1to2	iprec_at_recall_0.00  	all	0.4688
both_1to2	iprec_at_recall_0.10  	all	0.1313
both_1to2	iprec_at_recall_0.20  	all	0.0528
both_1to2	iprec_at_recall_0.30  	all	0.025
both_1to2	iprec_at_recall_0.40  	all	0.0057
both_1to2	iprec_at_recall_0.50  	all	0.0003
both_1to2	iprec_at_recall_0.60  	all	0
both_1to2	iprec_at_recall_0.70  	all	0
both_1to2	iprec_at_recall_0.80  	all	0
both_1to2	iprec_at_recall_0.90  	all	0
both_1to2	iprec_at_recall_1.00  	all	0
both_1to2	P_5                   	all	0.24
both_1to2	P_10                  	all	0.2133
both_1to2	P_15                  	all	0.1911
both_1to2	P_20                  	all	0.1817
both_1to2	P_30                  	all	0.1722
both_1to2	P_100                 	all	0.1267
both_1to2	P_200                 	all	0.0945
both_1to2	P_500                 	all	0.0621
both_1to2	P_1000                	all	0.0415
both_1to1	num_ret               	1	1000
both_1to1	num_rel               	1	128
both_1to1	num_rel_ret           	1	55
both_1to1	map                   	1	0.0484
both_1to1	Rprec                 	1	0.1328
both_1to1	bpref                 	1	0.2465
both_1to1	recip_rank            	1	0.1667
both_1to1	iprec_at_recall_0.00  	1	0.3077
both_1to1	iprec_at_recall_0.10  	1	0.1867
both_1to1	iprec_at_recall_0.20  	1	0.0925
both_1to1	iprec_at_recall_0.30  	1	0.0652
both_1to1	iprec_at_recall_0.40  	1	0.0584
both_1to1	iprec_at_recall_0.50  	1	0
both_1to1	iprec_at_recall_0.60  	1	0
both_1to1	iprec_at_recall_0.70  	1	0
both_1to1	iprec_at_recall_0.80  	1	0
both_1to1	iprec_at_recall_0.90  	1	0
both_1to1	iprec_at_recall_1.00  	1	0
both_1to1	P_5                   	1	0
both_1to1	P_10                  	1	0.2
both_1to1	P_15                  	1	0.2667
both_1to1	P_20                  	1	0.2
both_1to1	P_30                  	1	0.2
both_1to1	P_100                 	1	0.15
both_1to1	P_200                 	1	0.105
both_1to1	P_500                 	1	0.07
both_1to1	P_1000                	1	0.055
both_1to1	num_ret               	10	1000
both_1to1	num_rel               	10	19
both_1to1	num_rel_ret           	10	2
both_1to1	map                   	10	0.0011
both_1to1	Rprec                 	10	0
both_1to1	bpref                 	10	0
both_1to1	recip_rank            	10	0.008
both_1to1	iprec_at_recall_0.00  	10	0.0127
both_1to1	iprec_at_recall_0.10  	10	0.0127
both_1to1	iprec_at_recall_0.20  	10	0
both_1to1	iprec_at_recall_0.30  	10	0
both_1to1	iprec_at_recall_0.40  	10	0
both_1to1	iprec_at_recall_0.50  	10	0
both_1to1	iprec_at_recall_0.60  	10	0
both_1to1	iprec_at_recall_0.70  	10	0
both_1to1	iprec_at_recall_0.80  	10	0
both_1to1	iprec_at_recall_0.90  	10	0
both_1to1	iprec_at_recall_1.00  	10	0
both_1to1	P_5                   	10	0
both_1to1	P_10                  	10	0
both_1to1	P_15                  	10	0
both_1to1	P_20                  	10	0
both_1to1	P_30                  	10	0
both_1to1	P_100                 	10	0
both_1to1	P_200                 	10	0.01
both_1to1	P_500                 	10	0.004
both_1to1	P_1000                	10	0.002
both_1to1	num_ret               	11	1000
both_1to1	num_rel               	11	367
both_1to1	num_rel_ret           	11	80
both_1to1	map                   	11	0.0471
both_1to1	Rprec                 	11	0.1417
both_1to1	bpref                 	11	0.1789
both_1to1	recip_rank            	11	1
both_1to1	iprec_at_recall_0.00  	11	1
both_1to1	iprec_at_recall_0.10  	11	0.209
both_1to1	iprec_at_recall_0.20  	11	0.0962
both_1to1	iprec_at_recall_0.30  	11	0
both_1to1	iprec_at_recall_0.40  	11	0
both_1to1	iprec_at_recall_0.50  	11	0
both_1to1	iprec_at_recall_0.60  	11	0
both_1to1	iprec_at_recall_0.70  	11	0
both_1to1	iprec_at_recall_0.80  	11	0
both_1to1	iprec_at_recall_0.90  	11	0
both_1to1	iprec_at_recall_1.00  	11	0
both_1to1	P_5                   	11	0.6
both_1to1	P_10                  	11	0.3
both_1to1	P_15                  	11	0.2
both_1to1	P_20                  	11	0.3
both_1to1	P_30                  	11	0.3
both_1to1	P_100                 	11	0.23
both_1to1	P_200                 	11	0.2
both_1to1	P_500                 	11	0.118
both_1to1	P_1000                	11	0.08
both_1to1	num_ret               	12	1000
both_1to1	num_rel               	12	111
both_1to1	num_rel_ret           	12	32
both_1to1	map                   	12	0.0374
both_1to1	Rprec                 	12	0.1171
both_1to1	bpref                 	12	0.1441
both_1to1	recip_rank            	12	0.3333
both_1to1	iprec_at_recall_0.00  	12	0.3333
both_1to1	iprec_at_recall_0.10  	12	0.1319
both_1to1	iprec_at_recall_0.20  	12	0.0565
both_1to1	iprec_at_recall_0.30  	12	0
both_1to1	iprec_at_recall_0.40  	12	0
both_1to1	iprec_at_recall_0.50  	12	0
both_1to1	iprec_at_recall_0.60  	12	0
both_1to1	iprec_at_recall_0.70  	12	0
both_1to1	iprec_at_recall_0.80  	12	0
both_1to1	iprec_at_recall_0.90  	12	0
both_1to1	iprec_at_recall_1.00  	12	0
both_1to1	P_5                   	12	0.2
both_1to1	P_10                  	12	0.3
both_1to1	P_15                  	12	0.2667
both_1to1	P_20                  	12	0.2
both_1to1	P_30                  	12	0.1667
both_1to1	P_100                 	12	0.12
both_1to1	P_200                 	12	0.095
both_1to1	P_500                 	12	0.048
both_1to1	P_1000                	12	0.032
both_1to1	num_ret               	13	1000
both_1to1	num_rel               	13	152
both_1to1	num_rel_ret           	13	22
both_1to1	map                   	13	0.014
both_1to1	Rprec                 	13	0.0658
both_1to1	bpref                 	13	0.08
both_1to1	recip_rank            	13	0.3333
both_1to1	iprec_at_recall_0.00  	13	0.3333
both_1to1	iprec_at_recall_0.10  	13	0.0351
both_1to1	iprec_at_recall_0.20  	13	0
both_1to1	iprec_at_recall_0.30  	13	0
both_1to1	iprec_at_recall_0.40  	13	0
both_1to1	iprec_at_recall_0.50  	13	0
both_1to1	iprec_at_recall_0.60  	13	0
both_1to1	iprec_at_recall_0.70  	13	0
both_1to1	iprec_at_recall_0.80  	13	0
both_1to1	iprec_at_recall_0.90  	13	0
both_1to1	iprec_at_recall_1.00  	13	0
both_1to1	P_5                   	13	0.2
both_1to1	P_10                  	13	0.2
both_1to1	P_15                  	13	0.2
both_1to1	P_20                  	13	0.15
both_1to1	P_30                  	13	0.1667
both_1to1	P_100                 	13	0.08
both_1to1	P_200                 	13	0.06
both_1to1	P_500                 	13	0.032
both_1to1	P_1000                	13	0.022
both_1to1	num_ret               	14	1000
both_1to1	num_rel               	14	120
both_1to1	num_rel_ret           	14	20
both_1to1	map                   	14	0.0085
both_1to1	Rprec                 	14	0.05
both_1to1	bpref                 	14	0.051
both_1to1	recip_rank            	14	0.25
both_1to1	iprec_at_recall_0.00  	14	0.25
both_1to1	iprec_at_recall_0.10  	14	0.0307
both_1to1	iprec_at_recall_0.20  	14	0
both_1to1	iprec_at_recall_0.30  	14	0
both_1to1	iprec_at_recall_0.40  	14	0
both_1to1	iprec_at_recall_0.50  	14	0
both_1to1	iprec_at_recall_0.60  	14	0
both_1to1	iprec_at_recall_0.70  	14	0
both_1to1	iprec_at_recall_0.80  	14	0
both_1to1	iprec_at_recall_0.90  	14	0
both_1to1	iprec_at_recall_1.00  	14	0
both_1to1	P_5                   	14	0.2
both_1to1	P_10                  	14	0.1
both_1to1	P_15                  	14	0.0667
both_1to1	P_20                  	14	0.05
both_1to1	P_30                  	14	0.0667
both_1to1	P_100                 	14	0.05
both_1to1	P_200                 	14	0.04
both_1to1	P_500                 	14	0.026
both_1to1	P_1000                	14	0.02
both_1to1	num_ret               	15	1000
both_1to1	num_rel               	15	77
both_1to1	num_rel_ret           	15	11
both_1to1	map                   	15	0.0051
both_1to1	Rprec                 	15	0.026
both_1to1	bpref                 	15	0.0312
both_1to1	recip_rank            	15	0.1429
both_1to1	iprec_at_recall_0.00  	15	0.1429
both_1to1	iprec_at_recall_0.10  	15	0.0207
both_1to1	iprec_at_recall_0.20  	15	0
both_1to1	iprec_at_recall_0.30  	15	0
both_1to1	iprec_at_recall_0.40  	15	0
both_1to1	iprec_at_recall_0.50  	15	0
both_1to1	iprec_at_recall_0.60  	15	0
both_1to1	iprec_at_recall_0.70  	15	0
both_1to1	iprec_at_recall_0.80  	15	0
both_1to1	iprec_at_recall_0.90  	15	0
both_1to1	iprec_at_recall_1.00  	15	0
both_1to1	P_5                   	15	0
both_1to1	P_10                  	15	0.1
both_1to1	P_15                  	15	0.0667
both_1to1	P_20                  	15	0.05
both_1to1	P_30                  	15	0.0333
both_1to1	P_100                 	15	0.03
both_1to1	P_200                 	15	0.02
both_1to1	P_500                 	15	0.016
both_1to1	P_1000                	15	0.011
both_1to1	num_ret               	16	1000
both_1to1	num_rel               	16	184
both_1to1	num_rel_ret           	16	29
both_1to1	map                   	16	0.0419
both_1to1	Rprec                 	16	0.0761
both_1to1	bpref                 	16	0.1111
both_1to1	recip_rank            	16	1
both_1to1	iprec_at_recall_0.00  	16	1
both_1to1	iprec_at_recall_0.10  	16	0.0679
both_1to1	iprec_at_recall_0.20  	16	0
both_1to1	iprec_at_recall_0.30  	16	0
both_1to1	iprec_at_recall_0.40  	16	0
both_1to1	iprec_at_recall_0.50  	16	0
both_1to1	iprec_at_recall_0.60  	16	0
both_1to1	iprec_at_recall_0.70  	16	0
both_1to1	iprec_at_recall_0.80  	16	0
both_1to1	iprec_at_recall_0.90  	16	0
both_1to1	iprec_at_recall_1.00  	16	0
both_1to1	P_5                   	16	0.6
both_1to1	P_10                  	16	0.5
both_1to1	P_15                  	16	0.4667
both_1to1	P_20                  	16	0.4
both_1to1	P_30                  	16	0.3667
both_1to1	P_100                 	16	0.13
both_1to1	P_200                 	16	0.07
both_1to1	P_500                 	16	0.046
both_1to1	P_1000                	16	0.029
both_1to1	num_ret               	17	1000
both_1to1	num_rel               	17	177
both_1to1	num_rel_ret           	17	38
both_1to1	map                   	17	0.0128
both_1to1	Rprec                 	17	0.0508
both_1to1	bpref                 	17	0.071
both_1to1	recip_rank            	17	0.1667
both_1to1	iprec_at_recall_0.00  	17	0.1667
both_1to1	iprec_at_recall_0.10  	17	0.0654
both_1to1	iprec_at_recall_0.20  	17	0.0408
both_1to1	iprec_at_recall_0.30  	17	0
both_1to1	iprec_at_recall_0.40  	17	0
both_1to1	iprec_at_recall_0.50  	17	0
both_1to1	iprec_at_recall_0.60  	17	0
both_1to1	iprec_at_recall_0.70  	17	0
both_1to1	iprec_at_recall_0.80  	17	0
both_1to1	iprec_at_recall_0.90  	17	0
both_1to1	iprec_at_recall_1.00  	17	0
both_1to1	P_5                   	17	0
both_1to1	P_10                  	17	0.1
both_1to1	P_15                  	17	0.0667
both_1to1	P_20                  	17	0.1
both_1to1	P_30                  	17	0.0667
both_1to1	P_100                 	17	0.06
both_1to1	P_200                 	17	0.05
both_1to1	P_500                 	17	0.054
both_1to1	P_1000                	17	0.038
both_1to1	num_ret               	18	1000
both_1to1	num_rel               	18	68
both_1to1	num_rel_ret           	18	19
both_1to1	map                   	18	0.0501
both_1to1	Rprec                 	18	0.1471
both_1to1	bpref                 	18	0.1337
both_1to1	recip_rank            	18	0.25
both_1to1	iprec_at_recall_0.00  	18	0.4545
both_1to1	iprec_at_recall_0.10  	18	0.3333
both_1to1	iprec_at_recall_0.20  	18	0.0339
both_1to1	iprec_at_recall_0.30  	18	0
both_1to1	iprec_at_recall_0.40  	18	0
both_1to1	iprec_at_recall_0.50  	18	0
both_1to1	iprec_at_recall_0.60  	18	0
both_1to1	iprec_at_recall_0.70  	18	0
both_1to1	iprec_at_recall_0.80  	18	0
both_1to1	iprec_at_recall_0.90  	18	0
both_1to1	iprec_at_recall_1.00  	18	0
both_1to1	P_5                   	18	0.2
both_1to1	P_10                  	18	0.4
both_1to1	P_15                  	18	0.3333
both_1to1	P_20                  	18	0.3
both_1to1	P_30                  	18	0.2333
both_1to1	P_100                 	18	0.11
both_1to1	P_200                 	18	0.055
both_1to1	P_500                 	18	0.03
both_1to1	P_1000                	18	0.019
both_1to1	num_ret               	19	1000
both_1to1	num_rel               	19	222
both_1to1	num_rel_ret           	19	23
both_1to1	map                   	19	0.0074
both_1to1	Rprec                 	19	0.0586
both_1to1	bpref                 	19	0.0675
both_1to1	recip_rank            	19	0.125
both_1to1	iprec_at_recall_0.00  	19	0.1379
both_1to1	iprec_at_recall_0.10  	19	0.0262
both_1to1	iprec_at_recall_0.20  	19	0
both_1to1	iprec_at_recall_0.30  	19	0
both_1to1	iprec_at_recall_0.40  	19	0
both_1to1	iprec_at_recall_0.50  	19	0
both_1to1	iprec_at_recall_0.60  	19	0
both_1to1	iprec_at_recall_0.70  	19	0
both_1to1	iprec_at_recall_0.80  	19	0
both_1to1	iprec_at_recall_0.90  	19	0
both_1to1	iprec_at_recall_1.00  	19	0
both_1to1	P_5                   	19	0
both_1to1	P_10                  	19	0.1
both_1to1	P_15                  	19	0.0667
both_1to1	P_20                  	19	0.05
both_1to1	P_30                  	19	0.1333
both_1to1	P_100                 	19	0.07
both_1to1	P_200                 	19	0.06
